"ST","lat","lon","year","month","TMEAN","RAIN"
8,14.48467,-90.44667,2010,2,17.5597395833333,1.77
8,14.48467,-90.44667,2010,3,17.6539173553719,0
8,14.48467,-90.44667,2010,4,15.4070637119114,153.8
8,14.48467,-90.44667,2010,5,19.5215267175573,59.51
8,14.48467,-90.44667,2010,7,18.2033602150538,297.7
8,14.48467,-90.44667,2010,8,18.192819614711,495.8
8,14.48467,-90.44667,2010,9,17.5794444444444,527
8,14.48467,-90.44667,2010,10,16.840188172043,44.9
8,14.48467,-90.44667,2010,11,15.9011111111111,26.2
8,14.48467,-90.44667,2010,12,14.3813422818792,0.6
8,14.48467,-90.44667,2011,1,16.2895161290323,0.3
8,14.48467,-90.44667,2011,2,16.5986607142857,14.8
8,14.48467,-90.44667,2011,3,16.5606182795699,18.2
8,14.48467,-90.44667,2011,4,18.2778859527121,34.9
8,14.48467,-90.44667,2011,5,18.9594630872483,85.4
8,14.48467,-90.44667,2011,6,18.1668515950069,285.7
8,14.48467,-90.44667,2011,7,18.0851209677419,271.36
8,14.48467,-90.44667,2011,8,18.1349462365591,394.38
8,14.48467,-90.44667,2011,9,17.8466388888889,253.35
8,14.48467,-90.44667,2011,10,16.6696370967742,446.4
8,14.48467,-90.44667,2011,11,16.5295284327323,10.4
8,14.48467,-90.44667,2011,12,15.7556720430108,0
8,14.48467,-90.44667,2012,1,15.7709811827957,1.51
8,14.48467,-90.44667,2012,2,16.8451754385965,6.7
8,14.48467,-90.44667,2012,3,16.9712556732224,13.8
8,14.48467,-90.44667,2012,6,17.9525085034014,172
8,14.48467,-90.44667,2012,7,18.1664650537634,132
8,14.48467,-90.44667,2012,8,18.0353488372093,452.5
8,14.48467,-90.44667,2012,9,19.0779166666667,199.1
8,14.48467,-90.44667,2012,10,17.4412239408204,177.1
8,14.48467,-90.44667,2012,11,15.6758501040944,0.9
8,14.48467,-90.44667,2012,12,16.3174731182796,2.6
8,14.48467,-90.44667,2013,1,16.6542338709677,0.3
8,14.48467,-90.44667,2013,2,17.3328869047619,1.5
8,14.48467,-90.44667,2013,3,17.0304637096774,24.11
8,14.48467,-90.44667,2013,4,18.7857222222222,23.31
8,14.48467,-90.44667,2013,5,18.5030913978495,141.34
8,14.48467,-90.44667,2013,6,18.3362248438584,260
8,14.48467,-90.44667,2013,7,18.1780913978495,413.4
8,14.48467,-90.44667,2013,8,17.9577284946237,396.8
8,14.48467,-90.44667,2013,9,17.6291666666667,422
8,14.48467,-90.44667,2013,10,17.9913364674278,349.2
8,14.48467,-90.44667,2013,11,16.9244444444444,43.6
8,14.48467,-90.44667,2013,12,16.3621273712737,1.2
8,14.48467,-90.44667,2014,1,15.5608870967742,0
8,14.48467,-90.44667,2014,2,17.0312732688012,5.7
8,14.48467,-90.44667,2014,3,18.2780913978495,31.2
8,14.48467,-90.44667,2014,4,18.1542473919523,40.3
8,14.48467,-90.44667,2014,5,18.2846774193548,253.4
8,14.48467,-90.44667,2014,6,18.3424305555556,407.3
8,14.48467,-90.44667,2014,7,19.102353732347,23.7
8,14.48467,-90.44667,2014,8,18.4182795698925,220.6
8,14.48467,-90.44667,2014,9,18.1263821532493,236.2
8,14.48467,-90.44667,2014,11,15.8975663716814,0
8,14.48467,-90.44667,2014,12,15.9263440860215,0
8,14.48467,-90.44667,2015,1,15.690107599193,0
8,14.48467,-90.44667,2015,2,16.2826413690476,0
8,14.48467,-90.44667,2015,3,17.5206787634409,0
8,14.48467,-90.44667,2015,4,18.8809652777778,0
8,14.48467,-90.44667,2015,5,18.7328965053763,0.25
8,14.48467,-90.44667,2015,6,18.8833333333333,5.1
8,14.48467,-90.44667,2015,7,18.7923387096774,0.3
8,14.48467,-90.44667,2015,8,19.0383322125084,0.8
8,14.48467,-90.44667,2015,9,18.4209722222222,0.3
8,14.48467,-90.44667,2015,10,18.8279569892473,0
8,14.48467,-90.44667,2015,11,18.1303472222222,0
8,14.48467,-90.44667,2015,12,17.866931359354,0
8,14.48467,-90.44667,2016,1,16.5400067204301,0
8,14.48467,-90.44667,2016,2,15.7672609633357,0
8,14.48467,-90.44667,2016,3,19.5278653624856,0
8,14.48467,-90.44667,2016,4,21.5005561735261,0
8,14.48467,-90.44667,2016,5,21.683064516129,1.3
8,14.48467,-90.44667,2016,6,20.6389290882779,0
8,14.48467,-90.44667,2016,7,20.1371276595745,0
8,14.48467,-90.44667,2016,8,20.4467069892473,0
8,14.48467,-90.44667,2016,9,19.8553472222222,0.8
8,14.48467,-90.44667,2016,10,18.3185963114754,0
8,14.48467,-90.44667,2016,11,17.7168648648649,0
8,14.48467,-90.44667,2016,12,16.2772727272727,0
8,14.48467,-90.44667,2017,1,16.4948012232416,0
8,14.48467,-90.44667,2017,2,17.5471726190476,0
8,14.48467,-90.44667,2017,3,17.4800403225806,0
8,14.48467,-90.44667,2017,4,19.4758501040944,1.5
8,14.48467,-90.44667,2017,5,20.4926075268817,0.3
8,14.48467,-90.44667,2017,6,20.1955555555556,10.5
8,14.48467,-90.44667,2017,7,18.7212121212121,1.1
8,14.48467,-90.44667,2017,8,18.8451612903226,1.3
8,14.48467,-90.44667,2017,9,19.2035392088827,0
8,14.48467,-90.44667,2017,10,18.4956989247312,0
8,14.48467,-90.44667,2017,11,18.1745173745174,0
8,14.48467,-90.44667,2017,12,16.1114247311828,0
8,14.48467,-90.44667,2018,1,14.3453634085213,0
8,14.48467,-90.44667,2018,2,21.9,0
8,14.48467,-90.44667,2018,5,18.1255813953488,0
8,14.48467,-90.44667,2018,6,18.1467261904762,1.3
8,14.48467,-90.44667,2018,7,18.7452444107617,0
8,14.48467,-90.44667,2018,8,18.1994285714286,0
8,14.48467,-90.44667,2018,9,17.9593608891976,0
8,14.48467,-90.44667,2018,10,17.5044369747899,0
8,14.48467,-90.44667,2018,11,17.5983674887114,0
8,14.48467,-90.44667,2018,12,16.1882352941176,0
8,14.48467,-90.44667,2019,1,16.3114285714286,0
8,14.48467,-90.44667,2019,2,17.4181906614786,0
8,14.48467,-90.44667,2019,4,19.1025875486381,0
8,14.48467,-90.44667,2019,5,18.8952134453782,0
8,14.48467,-90.44667,2019,6,18.9738242445294,0
8,14.48467,-90.44667,2019,7,18.9751226890756,0
8,14.48467,-90.44667,2019,8,18.7920705882353,0
8,14.48467,-90.44667,2019,9,18.2974852379298,0
8,14.48467,-90.44667,2019,10,17.5589277310924,0
8,14.48467,-90.44667,2019,11,17.6249230769231,0
83,14.87482,-92.01379,2017,5,24.4758588672238,545.6
83,14.87482,-92.01379,2017,6,23.8950694444444,945.8
83,14.87482,-92.01379,2017,7,24.4588037634409,590.6
83,14.87482,-92.01379,2017,8,24.2654569892473,499
83,14.87482,-92.01379,2017,9,23.9570833333333,1100.9
83,14.87482,-92.01379,2017,10,23.9145161290323,654.6
83,14.87482,-92.01379,2017,11,24.1415277777778,258.1
83,14.87482,-92.01379,2017,12,23.6349112426036,0
83,14.87482,-92.01379,2018,1,23.8385080645161,2.6
83,14.87482,-92.01379,2018,2,24.6168831168831,0
83,14.87482,-92.01379,2018,3,25.0542816702052,77.4
83,14.87482,-92.01379,2018,4,24.2772222222222,402.2
83,14.87482,-92.01379,2018,5,24.4663752521856,897.1
83,14.87482,-92.01379,2018,6,23.91723419041,531.8
83,14.87482,-92.01379,2018,7,24.5886348352387,455.6
83,14.87482,-92.01379,2018,8,24.371553463349,494.2
83,14.87482,-92.01379,2018,9,23.7706045865184,699.5
83,14.87482,-92.01379,2018,10,23.4462676529926,745.1
83,14.87482,-92.01379,2018,11,24.4435024322446,320.7
83,14.87482,-92.01379,2018,12,23.630262273033,55.4
83,14.87482,-92.01379,2019,1,23.5971755211836,138.2
83,14.87482,-92.01379,2019,2,23.9475862068966,37.7
83,14.87482,-92.01379,2019,3,24.8027210884354,23.3
83,14.87482,-92.01379,2019,4,25.3264767199444,130.4
83,14.87482,-92.01379,2019,5,24.8158036314728,564.6
83,14.87482,-92.01379,2019,6,24.7601111883252,656.8
83,14.87482,-92.01379,2019,7,24.6634162743779,368.3
83,14.87482,-92.01379,2019,8,24.4829186281103,406.5
83,14.87482,-92.01379,2019,9,22.1868995633188,741.6
83,14.87482,-92.01379,2019,10,23.2987895090787,911.2
83,14.87482,-92.01379,2019,11,24.6132036136206,416.9
83,14.87482,-92.01379,2019,12,24.3918573351279,56.1
84,14.79513,-91.79716,2017,5,21.0930866601753,317
84,14.79513,-91.79716,2017,6,20.4972222222222,885
84,14.79513,-91.79716,2017,7,21.1754032258065,480.5
84,14.79513,-91.79716,2017,8,21.104435483871,684.5
84,14.79513,-91.79716,2017,9,20.8184722222222,836
84,14.79513,-91.79716,2017,10,20.7752016129032,599.2
84,14.79513,-91.79716,2017,11,21.1829861111111,89.3
84,14.79513,-91.79716,2017,12,21.15,0
84,14.79513,-91.79716,2018,1,20.7367607526882,3.1
84,14.79513,-91.79716,2018,2,20.839806547619,0.2
84,14.79513,-91.79716,2018,3,21.3100806451613,0.2
84,14.79513,-91.79716,2018,4,20.8314583333333,0.8
84,14.79513,-91.79716,2018,5,20.8911903160726,410.8
84,14.79513,-91.79716,2018,6,20.6765809589993,618.9
84,14.79513,-91.79716,2018,7,21.7353732347007,380.2
84,14.79513,-91.79716,2018,8,21.1361129791527,528.4
84,14.79513,-91.79716,2018,9,20.6529902642559,668.7
84,14.79513,-91.79716,2018,10,20.3856758574311,276.4
84,14.79513,-91.79716,2018,11,21.3323141070188,212
84,14.79513,-91.79716,2018,12,20.3156018829859,111.5
84,14.79513,-91.79716,2019,1,20.2818426361802,20.1
84,14.79513,-91.79716,2019,2,20.6658113207547,33.4
84,14.79513,-91.79716,2019,3,21.1064559515804,25.1
84,14.79513,-91.79716,2019,4,21.6066712995136,92.8
84,14.79513,-91.79716,2019,5,21.2613315400135,498.3
84,14.79513,-91.79716,2019,6,21.6177901320361,647
84,14.79513,-91.79716,2019,7,21.5429051782112,292.3
84,14.79513,-91.79716,2019,8,21.4417619367855,475.7
84,14.79513,-91.79716,2019,9,20.9870743571925,577.4
84,14.79513,-91.79716,2019,10,20.2287155346335,836.8
84,14.79513,-91.79716,2019,11,21.2888811674774,30
84,14.79513,-91.79716,2019,12,21.228446536651,15
99,14.52188,-90.9199,2017,6,17.539637599094,226.6
99,14.52188,-90.9199,2017,7,19.14586846543,133.5
99,14.52188,-90.9199,2017,8,18.3972035040431,200.6
99,14.52188,-90.9199,2017,9,17.8087671232877,171.7
99,14.52188,-90.9199,2017,10,17.5389048991354,1.8
99,14.52188,-90.9199,2017,11,17.7867037939436,23.1
99,14.52188,-90.9199,2017,12,17.3509433962264,4
99,14.52188,-90.9199,2018,1,16.5174704890388,13.7
99,14.52188,-90.9199,2018,2,17.541738157404,2.2
99,14.52188,-90.9199,2018,3,18.2615981119353,26.8
99,14.52188,-90.9199,2018,4,18.0264787752262,56.1
99,14.52188,-90.9199,2018,5,18.0901888064734,381.6
99,14.52188,-90.9199,2018,6,17.6688066992324,404.1
99,14.52188,-90.9199,2018,7,19.4522252191504,38.2
99,14.52188,-90.9199,2018,8,18.6455495616993,154.3
99,14.52188,-90.9199,2018,9,18.1009745910198,190.3
99,14.52188,-90.9199,2018,10,17.70875,143.8
99,14.52188,-90.9199,2018,11,18.0403759136791,28.1
99,14.52188,-90.9199,2018,12,15.9866666666667,0.2
99,14.52188,-90.9199,2019,1,16.9904280417931,1.6
99,14.52188,-90.9199,2019,2,17.139328358209,9.2
99,14.52188,-90.9199,2019,3,18.3022229706972,3.8
99,14.52188,-90.9199,2019,4,18.3901462395543,90.4
99,14.52188,-90.9199,2019,5,18.4147960903269,185.1
99,14.52188,-90.9199,2019,6,18.9443051201672,142.4
99,14.52188,-90.9199,2019,7,19.1126770060688,90
99,14.52188,-90.9199,2019,8,18.6060708263069,207.7
99,14.52188,-90.9199,2019,9,18.0310128785242,262.1
99,14.52188,-90.9199,2019,10,17.3114179858538,220.1
99,14.52188,-90.9199,2019,11,18.1031380753138,4.2
99,14.52188,-90.9199,2019,12,17.3652159244265,0.4
99,14.52188,-90.9199,2020,1,17.8577257525084,1
